mnr;KURZTEXT1;KURZTEXT2;GTIN;INTRASTATNUMMER;MENGENEINHEIT;PE;BRUTTOPREIS 2025;END PREIS;TZ;GEWICHT;B;H;T
1543016;Abw-AA +ELGEF Plus+ d180 x PE d50 lang;;4250204447774;84819000;Stk;1;502,46;;2,50%;1,000;260,0;210,0;400,0
1543018;Abw-AA +ELGEF Plus+ d200 x PE d50 lang;;4250204447767;84819000;Stk;1;528,13;;2,50%;1,000;260,0;210,0;400,0
1543020;Abw-AA +ELGEF Plus+ d225 x PE d50 lang;;4250204447750;84819000;Stk;1;560,03;;2,50%;1,000;260,0;210,0;400,0
1543506;"Abw-AA ""Frialen"" d90 x PE d50 lang";;4250204447743;84819000;Stk;1;568,70;;2,50%;1,000;260,0;210,0;400,0
1543508;"Abw-AA ""Frialen"" d110 x PE d50 lang";;4250204447736;84819000;Stk;1;583,59;;2,50%;5,350;260,0;210,0;400,0
1543510;"Abw-AA ""Frialen"" d125 x PE d50 lang";;4250204447729;84819000;Stk;1;641,62;;2,50%;5,500;260,0;210,0;400,0
1543514;"Abw-AA ""Frialen"" d160 x PE d50 lang";;4250204447712;84819000;Stk;1;669,41;;2,50%;1,000;260,0;210,0;400,0
1543516;"Abw-AA ""Frialen"" d180 x PE d50 lang";;4250204447705;84819000;Stk;1;671,39;;2,50%;1,000;260,0;210,0;400,0
1543518;"Abw-AA ""Frialen"" d200 x PE d50 lang";;4250204447699;84819000;Stk;1;697,22;;2,50%;1,000;260,0;210,0;400,0
1543520;"Abw-AA ""Frialen"" d225 x PE d50 lang";;4250204447682;84819000;Stk;1;705,60;;2,50%;1,000;260,0;210,0;400,0
1545015;"Abwasser-AA PVC DN50 x PVC IG 1½""";;4250204447675;84819000;Stk;1;415,78;;2,50%;4,430;260,0;210,0;400,0
1545016;"Abwasser-AA PVC DN65 x PVC IG 1½""";;4250204447668;84819000;Stk;1;417,62;;2,50%;4,600;260,0;210,0;400,0
1545017;"Abwasser-AA PVC DN80 x PVC IG 1½""";;4250204447651;84819000;Stk;1;419,88;;2,50%;4,650;260,0;210,0;400,0
1545018;"Abwasser-AA PVC DN100 x PVC IG 1½""";;4250204447644;84819000;Stk;1;422,02;;2,50%;4,890;260,0;210,0;400,0
1545019;"Abwasser-AA PVC DN125 x PVC IG 1½""";;4250204447637;84819000;Stk;1;449,96;;2,50%;5,350;260,0;210,0;400,0
1545020;"Abwasser-AA PVC DN150 x PVC IG 1½""";;4250204447620;84819000;Stk;1;471,52;;2,50%;5,310;260,0;210,0;400,0
1545021;"Abwasser-AA PVC DN200 x PVC IG 1½""";Brücke aus GGG;4250204447613;84819000;Stk;1;531,25;;2,50%;11,260;260,0;210,0;400,0
1546001;Abwasser-AA PVC DN50 x PE d50 kurz;;4250204447606;84819000;Stk;1;415,78;;2,50%;4,150;260,0;210,0;400,0
1546003;Abwasser-AA PVC DN65 x PE d50 kurz;;4250204447590;84819000;Stk;1;417,62;;2,50%;4,150;260,0;210,0;400,0
1546005;Abwasser-AA PVC DN80 x PE d50 kurz;;4250204447583;84819000;Stk;1;419,88;;2,50%;4,400;260,0;210,0;400,0
1546007;Abwasser-AA PVC DN100 x PE d50 kurz;;4250204447576;84819000;Stk;1;422,02;;2,50%;4,500;260,0;210,0;400,0
1546011;Abwasser-AA PVC DN125 x PE d50 kurz;;4250204447569;84819000;Stk;1;449,96;;2,50%;4,800;260,0;210,0;400,0
1546013;Abwasser-AA PVC DN150 x PE d50 kurz;;4250204447552;84819000;Stk;1;471,52;;2,50%;5,200;260,0;210,0;400,0
1546019;Abwasser-AA PVC DN200 x PE d50 kurz;;4250204447545;84819000;Stk;1;531,25;;2,50%;10,650;260,0;210,0;400,0
1547002;Abwasser-AA PVC DN50 x PE d50 lang;;4250204447538;84819000;Stk;1;418,76;;2,50%;5,178;260,0;210,0;400,0
1547004;Abwasser-AA PVC DN65 x PE d50 lang;;4250204447521;84819000;Stk;1;421,03;;2,50%;4,450;260,0;210,0;400,0
1547006;Abwasser-AA PVC DN80 x PE d50 lang;;4250204447514;84819000;Stk;1;423,02;;2,50%;2,500;260,0;210,0;400,0
1547008;Abwasser-AA PVC DN100 x PE d50 lang;;4250204447507;84819000;Stk;1;425,42;;2,50%;2,500;260,0;210,0;400,0
1547012;Abwasser-AA PVC DN125 x PE d50 lang;;4250204447484;84819000;Stk;1;453,21;;2,50%;2,500;260,0;210,0;400,0
1547014;Abwasser-AA PVC DN150 x PE d50 lang;;4250204447477;84819000;Stk;1;474,50;;2,50%;2,500;260,0;210,0;400,0
1547020;Abwasser-AA PVC DN200 x PE d50 lang;mit Gußschelle;4250204447460;84819000;Stk;1;534,52;;2,50%;11,300;260,0;210,0;400,0
2020314;Anschl.-Adapter f. WZ-Schachthyd. Qn6, Si;;4250204457391;84819000;Stk;1;22,56;;2,50%;0,248;47,0;44,0;51,0
2020489;"Reduzierung Storz ""B"" auf Geka";;4250204491258;84819000;Stk;1;243,41;;2,50%;1,997;65,0;65,0;25,0
2020492;"Reduzierung Storz ""C"" auf Geka mit IG G2";"zusätzliche Storz ""C"" Kupplung";4250204480306;84819000;Stk;1;214,01;;2,50%;1,807;134,0;105,0;134,0
2020495;"Reduzierung Storz ""C"" auf Geka";;4250204454253;84819000;Stk;1;127,89;;2,50%;0,838;98,0;75,0;98,0
2020496;EWE-Bakenfußplatte;;4250204454260;84819000;Stk;1;67,56;;2,50%;30,300;400,0;120,0;800,0
2020500;EWE-Klappständer für ÜH-Verteiler;;4250204458954;84819000;Stk;1;296,55;;2,50%;11,995;50,0;50,0;250,0
2020501;EWE-Betonständer für ÜH-Verteiler;;4250204458961;84819000;Stk;1;104,78;;2,50%;32,600;490,0;490,0;35,0
2021820;EWE-MS-Drosselscheibe für Str. Qn 2,5;;4250204457919;90289090;Stk;1;31,71;;2,50%;0,093;4,0;63,0;63,0
2021821;EWE-MS-Drosselscheibe für Str. Qn 6;;4250204457926;90289090;Stk;1;31,71;;2,50%;0,092;4,0;63,0;63,0
2021822;EWE-MS-Drosselscheibe für Str. Qn 10;;4250204457933;90289090;Stk;1;33,98;;2,50%;0,083;4,0;63,0;63,0
2021823;EWE-MS-Drosselscheibe für ÜH Qn 2.5;;4250204463347;84819000;Stk;1;31,71;;2,50%;0,058;3,0;57,0;57,0
2021824;EWE-MS-Drosselscheibe für ÜH Qn 6;;4250204463354;84819000;Stk;1;31,71;;2,50%;0,058;3,0;57,0;57,0
2021825;EWE-MS-Drosselscheibe für ÜH Qn 10;;4250204463361;74198090;Stk;1;33,98;;2,50%;0,049;3,0;57,0;57,0
2065999;Stopfbuchsbrille m. Zubehör;Gleitring, O-Ring, Brille;4250204420623;84819000;Stk;1;148,55;;83,96%;0,755;100,0;35,0;160,0
2066513;"Standrohr-Kopf-Adapter Ø90 x  1"" IG";;4250204462739;84819000;Stk;1;163,44;;2,50%;1,267;59,0;90,0;90,0
2066514;"Standrohr-Kopf-Adapter Ø90 x 1¼"" IG";;4250204462722;84819000;Stk;1;163,44;;2,50%;1,176;59,0;90,0;90,0
2066515;"Standrohr-Kopf-Adapter Ø90 x 2"" IG";;4250204420753;84819000;Stk;1;163,44;;2,50%;0,836;59,0;90,0;90,0
2091720;Geka auf D-Storz Adapter;;4250204499186;84819000;Stk;1;36,00;;2,50%;0,150;60,0;60,0;60,0
2209920;PE-Einziehdorn SDR7,4, 20mm;für min. Leerrohr-ID 30mm;4250204422153;82041100;Stk;1;57,96;;2,50%;0,110;20,0;106,0;20,0
2209925;PE-Einziehdorn SDR7,4, 25mm;für min. Leerrohr-ID 35mm;4250204422160;82041100;Stk;1;60,20;;2,50%;0,161;25,0;106,0;25,0
2209932;PE-Einziehdorn SDR7,4, 32mm;für min. Leerrohr-ID 40mm;4250204422177;82041100;Stk;1;62,33;;2,50%;0,275;32,0;88,0;32,0
2209940;PE-Einziehdorn SDR7,4, 40mm;für min. Leerrohr-ID 50mm;4250204422184;82041100;Stk;1;68,96;;2,50%;0,430;40,0;88,0;40,0
2209950;PE-Einziehdorn SDR7,4, 50mm;für min. Leerrohr-ID 65mm;4250204422191;82041100;Stk;1;75,87;;2,50%;0,600;50,0;106,0;50,0
2210020;PE-Einziehdorn SDR11, 20mm;für min. Leerrohr-ID 30mm;4250204422207;82041100;Stk;1;57,96;;2,50%;0,290;86,0;20,0;20,0
2210025;PE-Einziehdorn SDR11, 25mm;für min. Leerrohr-ID 35mm;4250204422214;82041100;Stk;1;60,20;;2,50%;0,159;87,0;31,0;31,0
2210032;PE-Einziehdorn SDR11, 32mm;für min. Leerrohr-ID 40mm;4250204422221;82041100;Stk;1;62,33;;2,50%;0,231;87,0;32,0;32,0
2210040;PE-Einziehdorn SDR11, 40mm;für min. Leerrohr-ID 50mm;4250204422238;82041100;Stk;1;68,96;;2,50%;0,360;92,0;40,0;40,0
2210050;PE-Einziehdorn SDR11, 50mm;für min. Leerrohr-ID 65mm;4250204422245;82041100;Stk;1;75,87;;2,50%;0,572;104,0;50,0;50,0
2210063;PE-Einziehdorn SDR11, 63mm;für min. Leerrohr-ID 75mm;4250204422252;82041100;Stk;1;84,47;;2,50%;0,795;104,0;63,0;63,0
2210612;"EWE-PE-Verschraubung d32x3,0 x G1"", Si";Nur für Wasser!;4250204422269;84819000;Stk;1;46,69;;2,50%;0,496;77,0;59,0;59,0
2210613;"EWE-PE-Verschraubung d40x3,7 x G1"", Si";Nur für Wasser!;4250204422276;84819000;Stk;1;48,49;;2,50%;0,594;85,0;65,0;65,0
2210614;"EWE-PE-Verschraubung d50x4,6 x G1"", Si";Nur für Wasser!;4250204422283;84819000;Stk;1;66,11;;2,50%;0,900;77,0;70,0;70,0
2210615;"EWE-PE-Verschraubung d63x5,8 x G1"", Si";Nur für Wasser!;4250204422290;84819000;Stk;1;114,65;;2,50%;0,540;102,0;93,0;93,0
2210712;"EWE-PE-Verschraubung d32x3,0 x G1¼"", Si";Nur für Wasser!;4250204422306;84819000;Stk;1;46,69;;2,50%;0,356;77,0;59,0;59,0
2210713;"EWE-PE-Verschraubung d40x3,7 x G1¼"", Si";Nur für Wasser!;4250204422313;84819000;Stk;1;48,49;;2,50%;0,574;85,0;64,0;64,0
2210714;"EWE-PE-Verschraubung d50x4,6 x G1¼"", Si";Nur für Wasser!;4250204422320;84819000;Stk;1;66,11;;2,50%;0,788;94,0;77,0;77,0
2210715;"EWE-PE-Verschraubung d63x5,8 x G1¼"", Si";Nur für Wasser!;4250204422337;84819000;Stk;1;114,65;;2,50%;1,230;93,0;102,0;93,0
2210812;"EWE-PE-Verschraubung d32x3,0 x G1½"", Si";Nur für Wasser!;4250204422344;84819000;Stk;1;46,69;;2,50%;0,520;78,0;59,0;59,0
2210813;"EWE-PE-Verschraubung d40x3,7 x G1½"", Si";Nur für Wasser!;4250204422351;84819000;Stk;1;48,49;;2,50%;0,619;87,0;64,0;64,0
2210814;"EWE-PE-Verschraubung d50x4,6 x G1½"", Si";Nur für Wasser!;4250204422368;84819000;Stk;1;66,11;;2,50%;0,891;95,0;77,0;77,0
2210815;"EWE-PE-Verschraubung d63x5,8 x G1½"", Si";Nur für Wasser!;4250204422375;84819000;Stk;1;114,65;;2,50%;1,310;104,0;93,0;93,0
2210912;"EWE-PE-Verschraubung d32x3,0 x G2"", Si";Nur für Wasser!;4250204422382;84819000;Stk;1;46,69;;2,50%;0,662;79,0;70,0;70,0
2210913;"EWE-PE-Verschraubung d40x3,7 x G2"", Si";Nur für Wasser!;4250204422399;84819000;Stk;1;48,49;;2,50%;0,680;87,0;70,0;70,0
2210914;"EWE-PE-Verschraubung d50x4,5 x G2"", Si";Nur für Wasser!;4250204422405;84819000;Stk;1;66,11;;2,50%;0,982;96,0;77,0;77,0
2210915;"EWE-PE-Verschraubung d63x5,8 x G2"", Si";Nur für Wasser!;4250204422412;84819000;Stk;1;114,65;;2,50%;1,260;105,0;93,0;93,0
2220108;PE-Schweißstutzen WASSER d32 x G1 Si;Wasser (Blau);4250204459197;84819000;Stk;1;71,75;;2,50%;0,429;200,0;53,0;46,0
2220109;PE-Schweißstutzen WASSER d40 x G1 Si;Wasser (Blau);4250204459203;84819000;Stk;1;85,56;;2,50%;0,661;201,0;78,0;78,0
2220110;PE-Schweißstutzen WASSER d50 x G 1 Si;Wasser (Blau);4250204459210;84819000;Stk;1;91,52;;2,50%;0,860;203,0;92,0;92,0
2220111;PE-Schweißstutzen WASSER d63 x G 1 Si;Wasser (Blau);4250204459227;84819000;Stk;1;141,32;;2,50%;1,158;210,0;85,0;85,0
2220208;PE-Schweißstutzen WASSER d32 x G 1¼ Si;Wasser (Blau);4250204459234;84819000;Stk;1;71,75;;2,50%;0,391;191,0;52,0;46,0
2220209;PE-Schweißstutzen WASSER d40 x G 1¼ Si;;4250204459241;84819000;Stk;1;85,56;;2,50%;0,570;199,0;78,0;78,0
2220210;PE-Schweißstutzen WASSER d50 x G 1¼ Si;Wasser (Blau);4250204459258;84819000;Stk;1;91,52;;2,50%;0,950;203,0;92,0;92,0
2220211;PE-Schweißstutzen WASSER d63 x G 1¼ Si;Wasser (Blau);4250204459265;84819000;Stk;1;141,32;;2,50%;1,161;220,0;190,0;320,0
2220308;PE-Schweißstutzen WASSER d32 x G 1½ Si;Wasser (Blau);4250204459272;84819000;Stk;1;71,75;;2,50%;0,457;182,0;60,0;60,0
2220309;PE-Schweißstutzen WASSER d40 x G 1½ Si;Wasser (Blau);4250204459289;84819000;Stk;1;85,56;;2,50%;0,629;199,0;78,0;78,0
2220310;PE-Schweißstutzen WASSER d50 x G1½ Si;Wasser (Blau);4250204459296;84819000;Stk;1;91,52;;2,50%;0,770;202,0;92,0;92,0
2220311;PE-Schweißstutzen WASSER d63 x G 1½ Si;Wasser (Blau);4250204459302;84819000;Stk;1;141,32;;2,50%;1,175;205,0;111,0;111,0
2220322;PE-Schweißstutzen GAS d32 x G 1½ Si;Orange (Gas);4250204462494;84819000;Stk;1;71,75;;2,50%;0,379;180,0;50,0;50,0
2220323;PE-Schweißstutzen GAS d40 x G 1½ Si;Orange (Gas);4250204462500;84819000;Stk;1;85,56;;2,50%;0,629;60,0;60,0;210,0
2220324;PE-Schweißstutzen GAS d50 x G 1½ Si;Orange (Gas);4250204462548;84819000;Stk;1;91,52;;2,50%;0,782;202,0;92,0;92,0
2220325;PE-Schweißstutzen GAS d63 x G 1½ Si;Orange (Gas);4250204462517;84819000;Stk;1;141,32;;2,50%;1,185;183,0;50,0;50,0
2220408;PE-Schweißstutzen WASSER d32 x G2 Si;Wasser (Blau);4250204459319;84819000;Stk;1;71,75;;2,50%;0,894;193,0;92,0;65,0
2220409;PE-Schweißstutzen WASSER d40 x G 2 Si;Wasser (Blau);4250204459326;84819000;Stk;1;85,56;;2,50%;0,958;180,0;65,0;65,0
2220410;PE-Schweißstutzen WASSER d50 x G 2 Si;Wasser (Blau);4250204459333;84819000;Stk;1;91,52;;2,50%;0,818;185,0;65,0;65,0
2220411;PE-Schweißstutzen WASSER d63 x G 2 Si;Wasser (Blau);4250204459340;84819000;Stk;1;141,32;;2,50%;1,152;204,0;111,0;111,0
2220511;Winkel 90° drehbar A/I G¾ x Rp¾;Nur für Wasser!;4250204423860;84819000;Stk;1;27,62;;2,50%;0,312;39,0;72,0;51,0
2220512;"Winkel 90° drehbar G1"" x Rp1""";Nur für Wasser!;4250204423877;74122000;Stk;1;32,84;;2,50%;0,535;47,0;63,0;86,0
2220520;Winkel 90° drehbar G1¼ x Rp1, Si;Nur für Wasser!;4250204485165;84819000;Stk;1;54,33;;2,50%;0,770;40,0;80,0;50,0
2220522;Winkel 90° drehbar G1½ x Rp1, Si;Nur für Wasser!;4250204480566;84819000;Stk;1;68,10;;2,50%;0,739;40,0;80,0;50,0
2220524;Winkel 90° drehbar G1½ x Rp1½, Si;Nur für Wasser!;4250204480573;74122000;Stk;1;75,68;;2,50%;0,755;73,0;111,0;82,0
2225016;"EWE-Adapter ZAK 34 x G1"" Si";Nur für Wasser!;4250204492613;84819000;Stk;1;57,96;;2,50%;0,461;30,0;30,0;65,0
2225017;"EWE-Adapter ZAK 34 x G1¼"" Si";Nur für Wasser!;4250204492620;84819000;Stk;1;61,78;;2,50%;0,501;35,0;30,0;65,0
2225018;"EWE-Adapter ZAK 34 X G1½"" Si";Nur für Wasser!;4250204492637;84819000;Stk;1;67,80;;2,50%;0,588;45,0;30,0;65,0
2225116;"EWE-Adapter ZAK 46 x G1"" Si";Nur für Wasser;4250204492644;84819000;Stk;1;77,27;;2,50%;0,685;50,0;65,0;30,0
2225117;"EWE-Adapter ZAK 46 x G1¼"" Si";Nur für Wasser!;4250204492651;84819000;Stk;1;80,95;;2,50%;0,700;50,0;65,0;30,0
2225118;"EWE-Adapter ZAK 46 x G1½"" Si";Nur für Wasser!;4250204492668;84819000;Stk;1;86,86;;2,50%;0,691;50,0;65,0;35,0
2225119;"EWE-Adapter ZAK 46 x G2"" Si";Nur für Wasser!;4250204492675;84819000;Stk;1;90,53;;2,50%;0,740;50,0;65,0;55,0
2227100;Winkel-Schweißmuffe +GF+ G1 x d32, Si;Nur für Wasser!;4250204485196;84819000;Stk;1;69,68;;2,50%;0,290;67,0;55,0;32,0
2227101;Winkel-Schweißmuffe +GF+ G1 x d40, Si;Nur für Wasser!;4250204485202;84819000;Stk;1;83,05;;2,50%;0,430;65,0;90,0;40,0
2227102;Winkel-Schweißmuffe +GF+ G1 x d50, Si;Nur für Wasser!;4250204485219;84819000;Stk;1;88,84;;2,50%;0,660;80,0;95,0;55,0
2227105;Winkel-Schweißmuffe +GF+ G1¼ x d32, Si;Nur für Wasser!;4250204485226;84819000;Stk;1;69,68;;2,50%;0,330;60,0;80,0;35,0
2227106;Winkel-Schweißmuffe +GF+ G1¼ x d40, Si;Nur für Wasser!;4250204485233;84819000;Stk;1;83,05;;2,50%;0,450;70,0;90,0;45,0
2227107;Winkel-Schweißmuffe +GF+ G1¼ x d50, Si;Nur für Wasser!;4250204485240;84819000;Stk;1;88,84;;2,50%;0,670;80,0;95,0;55,0
2227108;Winkel-Schweißmuffe +GF+ G1¼ x d63, Si;Nur für Wasser!;4250204485257;84819000;Stk;1;137,20;;2,50%;0,970;90,0;110,0;70,0
2227110;Winkel-Schweißmuffe +GF+ G1½ x d32, Si;Nur für Wasser!;4250204480580;84819000;Stk;1;69,68;;2,50%;0,350;63,0;109,0;79,0
2227111;Winkel-Schweißmuffe +GF+ G1½ x d40, Si;Nur für Wasser!;4250204480597;84819000;Stk;1;83,05;;2,50%;0,587;180,0;120,0;320,0
2227112;Winkel-Schweißmuffe +GF+ G1½ x d50, Si;Nur für Wasser!;4250204480603;84819000;Stk;1;88,84;;2,50%;0,670;80,0;110,0;80,0
2227113;Winkel-Schweißmuffe +GF+ G1½ x d63, Si;Nur für Wasser!;4250204480610;84819000;Stk;1;137,20;;2,50%;0,970;95,0;120,0;70,0
2227117;Winkel-Schweißmuffe +GF+ G2 x d50, Si;Nur für Wasser!;4250204485264;84819000;Stk;1;88,84;;2,50%;0,760;85,0;100,0;60,0
2227118;Winkel-Schweißmuffe +GF+ G2 x d63, Si;Nur für Wasser!;4250204485271;84819000;Stk;1;137,20;;2,50%;0,930;90,0;110,0;70,0
2227120;Schweißmuffe, +GF+ G1 x d32, Si;Nur für Wasser!;4250204485288;84819000;Stk;1;64,67;;2,50%;0,201;50,0;90,0;40,0
2227121;Schweißmuffe, +GF+ G1 x d40, Si;Nur für Wasser!;4250204485295;84819000;Stk;1;68,52;;2,50%;0,390;72,0;112,0;65,0
2227122;Schweißmuffe, +GF+ G1 x d50, Si;Nur für Wasser!;4250204485301;84819000;Stk;1;79,10;;2,50%;0,570;60,0;110,0;50,0
2227125;Schweißmuffe, +GF+ G1¼ x d32, Si;Nur für Wasser!;4250204485318;84819000;Stk;1;64,67;;2,50%;0,290;40,0;95,0;40,0
2227126;Schweißmuffe, +GF+ G1¼ x d40, Si;Nur für Wasser!;4250204485325;84819000;Stk;1;68,52;;2,50%;0,410;50,0;105,0;50,0
2227127;Schweißmuffe, +GF+ G1¼ x d50, Si;Nur für Wasser!;4250204485332;84819000;Stk;1;79,10;;2,50%;0,580;60,0;115,0;60,0
2227128;Schweißmuffe, +GF+ G1¼ x d63, Si;Nur für Wasser!;4250204485349;84819000;Stk;1;97,01;;2,50%;0,850;70,0;120,0;70,0
2227130;Schweißmuffe, +GF+ G1½ x d32, Si;Nur für Wasser!;4250204485356;84819000;Stk;1;64,67;;2,50%;0,320;40,0;100,0;40,0
2227131;Schweißmuffe, +GF+ G1½ x d40, Si;Nur für Wasser!;4250204485363;84819000;Stk;1;68,52;;2,50%;0,414;50,0;105,0;50,0
2227132;Schweißmuffe, +GF+ G1½ x d50, Si;Nur für Wasser!;4250204485370;84819000;Stk;1;79,10;;2,50%;0,580;;;
2227133;Schweißmuffe, +GF+ G1½ x d63, Si;Nur für Wasser!;4250204485387;84819000;Stk;1;97,01;;2,50%;0,860;70,0;125,0;70,0
2227137;Schweißmuffe, +GF+ G2 x d50, Si;Nur für Wasser!;4250204485394;84819000;Stk;1;79,10;;2,50%;0,660;60,0;115,0;60,0
2227138;Schweißmuffe, +GF+ G2 x d63, Si;Nur für Wasser!;4250204485400;84819000;Stk;1;97,01;;2,50%;0,820;;;
2384501;WZ-Ausgleichsstück IG G½ x AG G½ 55mm;;4250204424133;90289090;Stk;1;17,88;;2,50%;0,115;65,0;26,0;30,0
2384502;WZ-Ausgleichsstück IG G½ x AG G1  40mm;;4250204424140;90289090;Stk;1;22,22;;2,50%;0,330;53,0;44,0;38,0
2384600;WZ-Ausgleichsstück IG G¾ x AG G¾ 20mm;;4250204424164;90289090;Stk;1;18,90;;2,50%;0,087;26,0;39,0;34,0
2384601;WZ-Ausgleichsstück IG G¾ x AG G¾ 30mm;;4250204424171;90289090;Stk;1;20,20;;2,50%;0,144;40,0;39,0;34,0
2384602;WZ-Ausgleichsstück IG G¾ x AG G1 30mm;;4250204424188;90289090;Stk;1;20,20;;2,50%;0,137;40,0;37,0;37,0
2384603;WZ-Ausgleichsstück IG G¾ x AG G1 40mm;;4250204424195;90289090;Stk;1;21,23;;2,50%;0,141;47,0;34,0;39,0
2384604;WZ-Ausgleichsstück IG G¾ x AG G1 45mm;;4250204424201;90289090;Stk;1;22,22;;2,50%;0,168;55,0;37,0;37,0
2384605;WZ-Ausgleichsstück IG G¾ x AG G¾ 55mm;;4250204424218;90289090;Stk;1;22,22;;2,50%;0,193;65,0;39,0;34,0
2384606;WZ-Ausgleichsstück IG G¾ x AG G¾ 75mm;;4250204424225;90289090;Stk;1;25,43;;2,50%;0,252;85,0;39,0;34,0
2384608;WZ-Ausgleichsstück IG G¾ x AG G¾ 35mm;;4250204424232;90289090;Stk;1;20,20;;2,50%;0,146;40,0;45,0;35,0
2384704;WZ-Ausgleichsstück IG G1 x AG G1 15mm;;4250204424249;90289090;Stk;1;23,53;;2,50%;0,094;27,0;41,0;38,0
2384705;WZ-Ausgleichsstück IG G1 x AG G1 25mm;;4250204485417;90289090;Stk;1;24,26;;2,50%;0,170;38,0;38,0;38,0
2384707;WZ-Ausgleichsstück IG G1 x AG G1 30mm;;4250204424256;90289090;Stk;1;24,26;;2,50%;0,177;43,0;38,0;44,0
2384712;WZ-Ausgleichsstück IG G1 x AG G1 60mm;;4250204424263;90289090;Stk;1;27,75;;2,50%;0,250;73,0;41,0;38,0
2384714;WZ-Ausgleichsstück IG G1 x AG G1 85mm;;4250204424270;90289090;Stk;1;30,08;;2,50%;0,345;98,0;41,0;38,0
2384715;WZ-Ausgleichsstück IG G1 x AG G1 70mm;;4250204424287;90289090;Stk;1;27,75;;2,50%;0,292;83,0;41,0;38,0
2384720;WZ-Ausgleichsstück IG G1 x AG G1 85mm, Si;;4250204480627;90289090;Stk;1;39,22;;2,50%;0,337;98,0;41,0;38,0
2384815;WZ-Ausgleichsstück IG G1¼ x AG G1¼ 110mm;;4250204424324;90289090;Stk;1;46,33;;2,50%;0,500;126,0;54,0;54,0
2385001;"WZ-Stück G2"" x G2"" verl. 60mm";;4250204424348;90289090;Stk;1;59,55;;2,50%;0,730;82,0;70,0;70,0
2385010;"WZ-Stück G 2""x G 2"" verl. um 100mm";;4250204424355;90289090;Stk;1;96,59;;2,50%;1,072;70,0;70,0;130,0
2385116;WZ-Ü-Stück Qn1,5 - Qn2,5;;4250204424362;90289090;Stk;1;11,33;;2,50%;0,077;20,0;37,0;34,0
2385123;"WZ-Ü-Stück, 35 mm, ÜM IG 1"" x AG 1¼"", Si";;4250204499766;90289090;Stk;1;25,49;;2,50%;0,221;44,0;43,0;42,0
2385124;"WZ-Ü-Stück, 35 mm, ÜM IG 1"" x AG 1½"", Si";;4250204499773;90289090;Stk;1;45,18;;2,50%;0,247;44,0;48,0;48,0
2385125;"WZ-Ü-Stück, 62.5 mm, ÜM IG 1¼"" x AG 2"",Si";Ausf. Österreich 300 auf 175mm;4250204499780;90289090;Stk;1;79,85;;2,50%;0,583;75,0;60,0;60,0
2385126;"WZ-Ü-Stück, 47.5 mm, ÜM IG 1"" x AG 2"", Si";;4250204499797;90289090;Stk;1;75,50;;2,50%;0,374;51,0;60,0;60,0
2385127;"WZ-Ü-Stück, 55 mm, ÜM IG 1"" x AG 2"", Si";;4250204499803;90289090;Stk;1;73,81;;2,50%;0,395;58,0;60,0;60,0
2385131;"Ü-Stück 2,5 / 6 (3/7) 1¼"" auf Ü-Mutter 1""";;4250204480658;90289090;Stk;1;22,70;;2,50%;0,210;44,0;43,0;42,0
2385132;"WZ-Ü-Stück, Q3 4 auf 10, IG1""x AG1¼"",35mm";;4250204499858;90289090;Stk;1;14,39;;2,50%;0,241;51,0;45,0;43,0
2385135;WZ-Übergangsstück 3/7-20, IG G1¼ x AG G2;;4250204424393;90289090;Stk;1;30,08;;2,50%;0,730;82,0;66,0;66,0
2385136;"WZ-Übergangsstück IG 1"" x AG 2"" 55mm";Übergang von 300 auf 190mm;4250204480672;90289090;Stk;1;57,79;;2,50%;0,883;67,0;60,0;60,0
2385137;WZ-Ü-Stück Qn6 x 10 G1¼ x G2;;4250204424409;90289090;Stk;1;16,85;;2,50%;0,310;35,0;60,0;60,0
2385148;WZ-Ü-Stück Qn2,5 / 6 (3/7) - R1xR1¼, Si;;4250204480689;90289090;Stk;1;21,49;;2,50%;0,240;45,0;47,0;42,0
2385157;WZ-Ü-Stück Qn6 x 10 G1¼ x G2, Si;;4250204480696;90289090;Stk;1;26,73;;2,50%;0,304;35,0;60,0;60,0
2385158;WZ-Ü-Stück 20mm, IG1½ x AG2, Si;;4250204490039;90289090;Stk;1;42,24;;2,50%;0,360;55,0;55,0;40,0
2385230;WZ-Steigrohr-Ü-St. Qn2,5 x Qn6 G1x1¼, Si;;4250204480702;90289090;Stk;1;29,78;;2,50%;0,211;37,0;47,0;47,0
2385236;"WZ-Steigrohr-Ü-St. IG 1"" x AG 2"" 47,5mm";Übergang von 200 auf 105mm;4250204485431;90289090;Stk;1;66,92;;2,50%;0,803;60,0;60,0;60,0
2385237;WZ-Steigrohr-Ü-St. Qn6 x Qn10 G1¼ x G2;;4250204424430;90289090;Stk;1;29,63;;2,50%;0,457;45,0;66,0;66,0
2385294;"Umrüstsatz Q316 WZA 2"" 300mm auf Flansch";Für Flansch-WZ 200mm DN50;4255651700458;90289090;Stk;1;798,78;;2,50%;5,675;115,0;85,0;210,0
2400511;"Messing-O-Ring-Stopfen G ¾"", Wasser";;4250204424898;84819000;Stk;1;4,80;;2,50%;0,056;32,0;25,0;32,0
2400512;"Messing-O-Ring-Stopfen G 1"", Wasser";;4250204424904;74198090;Stk;1;10,00;;2,50%;0,061;27,0;40,0;40,0
