mnr;KURZTEXT1;KURZTEXT2;GTIN;INTRASTATNUMMER;MENGENEINHEIT;PE;BRUTTOPREIS 2025;END PREIS;TZ;GEWICHT;B;H;T
1113905;KERA-AA für AGS mit BDH DN150xRp1½ Si;;4250204473896;84819000;Stk;;450,99;;;6,43;260;280;400
1113906;KERA-AA für AGS mit BDH DN175xRp1½ Si;;4250204473902;84819000;Stk;;460,56;;;6,14;260;280;400
1113907;KERA-AA für AGS mit BDH DN200/225xRp1½ Si;;4250204473919;84819000;Stk;;460,56;;;7,45;260;280;400
1113908;KERA-AA für AGS mit BDH DN250/275xRp1½ Si;;4250204473926;84819000;Stk;;485,06;;;8,06;260;280;400
1113909;KERA-AA für AGS mit BDH DN300xRp1½ Si;;4250204473933;84819000;Stk;;505,86;;;8,93;260;280;400
1113910;KERA-AA für AGS mit BDH DN350xRp1½ Si;;4250204473940;84819000;Stk;;581,78;;;9,43;90;287;396
1113911;KERA-AA für AGS mit BDH DN400xRp1½ Si;;4250204473957;84819000;Stk;;581,78;;;9,58;90;287;396
1113912;KERA-AA für AGS mit BDH DN450xRp1½ Si;;4250204473964;84819000;Stk;;619,74;;;9,7;90;287;529
1113913;KERA-AA für AGS mit BDH DN500xRp1½ Si;;4250204473971;84819000;Stk;;619,74;;;9,9;90;287;529
1114100;VAA für AGS DN50xRp1¼  Si;;4250204468595;84819000;Stk;;268,33;;;4;180;120;320
1114101;VAA für AGS DN65xRp1¼  Si;;4250204468601;84819000;Stk;;268,33;;;4,16;180;120;320
1114102;VAA für AGS DN80xRp1¼  Si;;4250204468618;84819000;Stk;;272,10;;;4,63;180;120;320
1114103;VAA  für AGS DN100xRp1¼ Si;;4250204468625;84819000;Stk;;277,65;;;4,95;240;125;330
1114104;VAA für AGS DN125xRp1¼  Si;;4250204468632;84819000;Stk;;282,92;;;5,4;240;125;330
1114105;VAA für AGS DN150xRp1¼  Si;;4250204468649;84819000;Stk;;286,71;;;6,05;240;125;330
1114106;VAA für AGS DN175xRp1¼  Si;;4250204468656;84819000;Stk;;296,17;;;5,76;240;125;330
1114107;VAA für AGS DN200/225xRp1¼  Si;;4250204468663;84819000;Stk;;296,17;;;6,55;440;125;400
1114108;VAA für AGS DN250/275xRp1¼  Si;;4250204468670;84819000;Stk;;320,08;;;7,68;440;125;400
1114109;VAA für AGS DN300xRp1¼  Si;;4250204468687;84819000;Stk;;340,65;;;8,55;440;125;400
1114110;VAA für AGS DN350xRp1¼  Si;;4250204468694;84819000;Stk;;396,05;;;9,05;400;90;90
1114111;VAA für AGS DN400xRp1¼  Si;;4250204468700;84819000;Stk;;396,05;;;9,2;400;90;300
1114112;VAA für AGS DN450xRp1¼  Si;;4250204468717;84819000;Stk;;433,08;;;9,32;90;241;529
1114113;VAA für AGS DN500xRp1¼  Si;;4250204468724;84819000;Stk;;433,08;;;9,52;530;90;300
1114200;VAA für AGS DN50xRp1½  Si;;4250204458145;84819000;Stk;;285,33;;;4,38;180;120;320
1114201;VAA für AGS DN65xRp1½  Si;;4250204458152;84819000;Stk;;285,33;;;4,54;180;120;320
1114202;VAA für AGS DN80xRp1½  Si;;4250204458169;84819000;Stk;;289,13;;;4,58;180;120;320
1114203;VAA für AGS DN100xRp1½  Si;;4250204458176;84819000;Stk;;294,68;;;4,91;240;125;330
1114204;VAA für AGS DN125xRp1½  Si;;4250204458183;84819000;Stk;;300,23;;;5,75;240;125;330
1114205;VAA für AGS DN150xRp1½  Si;;4250204458190;84819000;Stk;;303,86;;;6,43;240;125;330
1114206;VAA für AGS DN175xRp1½  Si;;4250204458206;84819000;Stk;;313,34;;;6,14;240;125;330
1114207;VAA für AGS DN200/225xRp1½  Si;;4250204458213;84819000;Stk;;313,34;;;7,45;440;125;400
1114208;VAA für AGS DN250/275xRp1½  Si;;4250204458220;84819000;Stk;;337,24;;;8,06;440;125;400
1114209;VAA für AGS DN300xRp1½  Si;;4250204458237;84819000;Stk;;357,54;;;8,65;440;125;400
1114210;VAA für AGS DN350xRp1½  Si;;4250204458244;84819000;Stk;;413,11;;;9,43;400;90;300
1114211;VAA für AGS DN400xRp1½  Si;;4250204463156;84819000;Stk;;413,11;;;9,58;440;125;400
1114212;VAA für AGS DN450xRp1½  Si;;4250204458251;84819000;Stk;;450,25;;;9,7;530;90;300
1114213;VAA für AGS DN500xRp1½  Si;;4250204458268;84819000;Stk;;450,25;;;9,9;530;90;300
1114300;VAA für AGS DN50xRp2  Si;;4250204468731;84819000;Stk;;358,48;;;4,96;180;120;320
1114301;VAA für AGS DN65xRp2  Si;;4250204468748;84819000;Stk;;358,48;;;5,12;240;125;330
1114302;VAA für AGS DN80xRp2  Si;;4250204468755;84819000;Stk;;362,26;;;5,16;180;120;320
1114303;VAA für AGS DN100xRp2  Si;;4250204468762;84819000;Stk;;367,80;;;5,49;240;125;330
1114304;VAA für AGS DN125xRp2  Si;;4250204468779;84819000;Stk;;373,50;;;5,95;240;125;330
1114305;VAA für AGS DN150xRp2  Si;;4250204468786;84819000;Stk;;377,15;;;6,68;240;125;330
1114306;VAA für AGS DN175xRp2  Si;;4250204468793;84819000;Stk;;386,32;;;6,72;240;125;330
1114307;VAA für AGS DN200/225xRp2  Si;;4250204468809;84819000;Stk;;386,32;;;7,51;440;125;400
1114308;VAA für AGS DN250/275xRp2  Si;;4250204468816;84819000;Stk;;410,51;;;8,64;440;125;400
1114309;VAA für AGS DN300xRp2  Si;;4250204468823;84819000;Stk;;430,92;;;9,51;440;125;400
1114310;VAA für AGS DN350xRp2  Si;;4250204468830;84819000;Stk;;486,48;;;10,01;400;90;300
1114311;VAA für AGS DN400xRp2  Si;;4250204468847;84819000;Stk;;486,48;;;10,16;400;90;300
1114312;VAA für AGS DN450xRp2  Si;;4250204468854;84819000;Stk;;523,52;;;10,28;530;90;300
1114313;VAA für AGS DN500xRp2  Si;;4250204468861;84819000;Stk;;523,52;;;10,48;90;279;529
1114314;EWE-Ventil-A-Armatur AGS DN600x Rp 2, Si;;4250204468878;84819000;Stk;;1.159,64;;;18,3;650;90;300
1114400;Kugel-AA für AGS DN50xRp1½ Si;;4250204466553;84819000;Stk;;296,84;;;4,76;240;125;330
1114401;Kugel-AA für AGS DN65xRp1½ Si;;4250204466560;84819000;Stk;;296,84;;;4,92;240;125;330
1114402;Kugel-AA für AGS DN80xRp1½ Si;;4250204466577;84819000;Stk;;300,61;;;4,96;180;120;320
1114403;Kugel-AA für AGS DN100xRp1½ Si;;4250204466584;84819000;Stk;;306,30;;;5,29;180;120;320
1114404;Kugel-AA für AGS DN125xRp1½ Si;;4250204466591;84819000;Stk;;311,85;;;5,75;240;125;330
1114405;Kugel-AA für AGS DN150xRp1½ Si;;4250204466607;84819000;Stk;;315,36;;;6,48;240;125;330
1114406;Kugel-AA für AGS DN175xRp1½ Si;;4250204466614;84819000;Stk;;324,82;;;6,52;240;125;330
1114407;Kugel-AA für AGS DN200/225xRp1½ Si;;4250204466621;84819000;Stk;;324,82;;;7,31;440;125;400
1114408;Kugel-AA für AGS DN250/275xRp1½ Si;;4250204466638;84819000;Stk;;349,02;;;8,44;440;125;400
1114409;Kugel-AA für AGS DN300xRp1½ Si;;4250204466645;84819000;Stk;;369,30;;;9,31;440;125;400
1114410;Kugel-AA für AGS DN350xRp1½ Si;;4250204466652;84819000;Stk;;424,71;;;9,81;90;163;396
1114411;Kugel-AA für AGS DN400xRp1½ Si;;4250204466669;84819000;Stk;;424,71;;;9,96;90;163;396
1114412;Kugel-AA für AGS DN450xRp1½ Si;;4250204466676;84819000;Stk;;461,88;;;10,08;90;163;529
1114413;Kugel-AA für AGS DN500xRp1½ Si;;4250204466683;84819000;Stk;;461,88;;;10,28;90;163;529
1114500;Kugel-VAA für AGS  DN50xRp1½ Si;;4250204466690;84819000;Stk;;354,16;;;5,59;180;120;320
1114501;Kugel-VAA für AGS  DN65xRp1½ Si;;4250204466706;84819000;Stk;;354,16;;;5,75;180;120;320
1114502;Kugel-VAA für AGS  DN80xRp1½ Si;;4250204466713;84819000;Stk;;357,81;;;5,79;180;120;320
1114503;Kugel-VAA für AGS  DN100xRp1½ Si;;4250204466720;84819000;Stk;;363,49;;;6,65;240;125;330
1114504;Kugel-VAA für AGS  DN125xRp1½ Si;;4250204466737;84819000;Stk;;369,03;;;6,58;240;125;330
1114505;Kugel-VAA für AGS  DN150xRp1½ Si;;4250204466744;84819000;Stk;;372,56;;;7,7;240;125;330
1114506;Kugel-VAA für AGS  DN175xRp1½ Si;;4250204466751;84819000;Stk;;381,88;;;7,35;240;125;330
1114507;Kugel-VAA für AGS  DN200xRp1½ Si;;4250204466768;84819000;Stk;;381,88;;;8,75;440;125;400
1114508;Kugel-VAA für AGS  DN250xRp1½ Si;;4250204466775;84819000;Stk;;406,07;;;9,27;440;125;400
1114509;Kugel-VAA für AGS  DN300xRp1½ Si;;4250204466782;84819000;Stk;;426,48;;;10,14;440;125;400
1114510;Kugel-VAA für AGS DN350xRp1½ Si;;4250204466799;84819000;Stk;;481,75;;;10,64;400;90;300
1114511;Kugel-VAA für AGS DN400xRp1½ Si;;4250204466805;84819000;Stk;;481,75;;;10,75;440;125;400
1114512;Kugel-VAA für AGS DN450xRp1½ Si;;4250204466812;84819000;Stk;;518,94;;;10,91;90;287;529
1114513;Kugel-VAA für AGS DN500xRp1½ Si;;4250204466829;84819000;Stk;;518,94;;;11,11;90;287;529
1114600;Kugelhahn-AA. für AGS DN50xRp1½ Si;;4250204471021;84819000;Stk;;297,93;;;4,5;240;125;330
1114601;Kugelhahn-AA für AGS DN65xRp1½ Si;;4250204471038;84819000;Stk;;297,93;;;4,49;180;120;320
1114602;Kugelhahn-AA für AGS DN80xRp1½ Si;;4250204471045;84819000;Stk;;301,71;;;4,86;180;120;320
1114603;Kugelhahn-AA für AGS DN100xRp1½ Si;;4250204471052;84819000;Stk;;307,11;;;5,19;180;120;320
1114604;Kugelhahn-AA für AGS DN125xRp1½ Si;;4250204471069;84819000;Stk;;312,67;;;5,65;180;120;320
1114605;Kugelhahn-AA für AGS DN150xRp1½ Si;;4250204471076;84819000;Stk;;316,57;;;6,4;240;125;330
1114606;Kugelhahn-AA für AGS DN175xRp1½ Si;;4250204471083;84819000;Stk;;325,63;;;6,2;240;125;330
1114607;Kugelhahn-AA für AGS DN200/225xRp1½ Si;;4250204471090;84819000;Stk;;325,63;;;7,2;440;125;400
1114608;Kugelhahn-AA für AGS DN250/275xRp1½ Si;;4250204471106;84819000;Stk;;349,81;;;8,15;440;125;400
1114609;Kugelhahn-AA für AGS DN300xRp1½ Si;;4250204471113;84819000;Stk;;370,22;;;8,7;440;125;400
1114610;Kugelhahn-AA für AGS DN350xRp1½ Si;;4250204471120;84819000;Stk;;425,82;;;8,95;440;125;400
1114611;Kugelhahn-AA für AGS DN400xRp1½ Si;;4250204471137;84819000;Stk;;425,82;;;8,85;90;396;145
1114612;Kugelhahn-AA für AGS DN450xRp1½ Si;;4250204471144;84819000;Stk;;462,57;;;10,66;90;529;145
1114613;Kugelhahn-AA für AGS DN500xRp1½ Si;;4250204471151;84819000;Stk;;462,57;;;10,74;90;529;145
1114700;Kolbenschieber-AA für AGS DN50xRp1½ Si;;4250204468885;84819000;Stk;;285,33;;;5,52;240;125;330
1114701;Kolbenschieber-AA für AGS DN65xRp1½ Si;;4250204468892;84819000;Stk;;285,33;;;6,01;240;125;330
1114702;Kolbenschieber-AA für AGS DN80xRp1½ Si;;4250204468908;84819000;Stk;;289,13;;;5,72;180;120;320
1114703;Kolbenschieber-AA für AGS DN100xRp1½ Si;;4250204468915;84819000;Stk;;294,68;;;5,22;180;120;320
1114704;Kolbenschieber-AA für AGS DN125xRp1½ Si;;4250204468922;84819000;Stk;;300,23;;;6,51;240;125;330
1114705;Kolbenschieber-AA für AGS DN150xRp1½ Si;;4250204468939;84819000;Stk;;303,86;;;6,067;240;125;330
1114706;Kolbenschieber-AA für AGS DN175xRp1½ Si;;4250204468946;84819000;Stk;;313,34;;;7,28;240;125;330
1114707;Kolbenschieber-AA f. AGS DN200/225xRp1½Si;;4250204468953;84819000;Stk;;313,34;;;8,66;440;125;400
1114708;Kolbenschieber-AA f. AGS DN250/275xRp1½Si;;4250204468960;84819000;Stk;;337,24;;;9,2;440;125;400
1114709;Kolbenschieber-AA für AGS DN300xRp1½ Si;;4250204468977;84819000;Stk;;357,54;;;10,07;440;125;400
1114710;Kolbenschieber-AA für AGS DN350xRp1½ Si;;4250204468984;84819000;Stk;;413,11;;;10,57;90;383;139
1114711;Kolbenschieber-AA für AGS DN400xRp1½ Si;;4250204468991;84819000;Stk;;413,11;;;10,72;90;383;139
1114712;Kolbenschieber-AA für AGS DN450xRp1½ Si;;4250204469004;84819000;Stk;;450,25;;;10,84;90;529;139
1114713;Kolbenschieber-AA für AGS DN500xRp1½ Si;;4250204469011;84819000;Stk;;450,25;;;11,04;90;529;139
1114900;KERA-AA für AGS DN50xRp1½ Si;;4250204473988;84819000;Stk;;362,96;;;4,38;260;280;400
1114901;KERA-AA für AGS DN65xRp1½ Si;;4250204473995;84819000;Stk;;362,96;;;4,54;260;280;400
1114902;KERA-AA für AGS DN80xRp1½ Si;;4250204474008;84819000;Stk;;366,59;;;4,58;260;280;400
1114903;KERA-AA für AGS DN100xRp1½ Si;;4250204474015;84819000;Stk;;372,27;;;4,91;260;280;400
1114904;KERA-AA für AGS DN125xRp1½ Si;;4250204474022;84819000;Stk;;377,80;;;5,75;260;280;400
1114905;KERA-AA für AGS DN150xRp1½ Si;;4250204474039;84819000;Stk;;381,32;;;6,43;260;280;400
1114906;KERA-AA für AGS DN175xRp1½ Si;;4250204474046;84819000;Stk;;390,68;;;6,14;260;280;400
1114907;KERA-AA für AGS DN200/225xRp1½ Si;;4250204474053;84819000;Stk;;390,68;;;7,45;260;280;400
1114908;KERA-AA für AGS DN250/275xRp1½ Si;;4250204474060;84819000;Stk;;414,85;;;8,06;180;120;320
1114909;KERA-AA für AGS DN300xRp1½ Si;;4250204474077;84819000;Stk;;435,27;;;8,93;440;125;400
1114910;KERA-AA für AGS DN350xRp1½ Si;;4250204474084;84819000;Stk;;490,55;;;9,43;90;163;396
1114911;KERA-AA für AGS DN400xRp1½ Si;;4250204474091;84819000;Stk;;490,55;;;9,58;90;163;396
1114912;KERA-AA für AGS DN450xRp1½ Si;;4250204474107;84819000;Stk;;527,72;;;9,7;90;163;529
1114913;KERA-AA für AGS DN500xRp1½ Si;;4250204474114;84819000;Stk;;527,72;;;9,9;90;163;529
1116000;Kugel-AA für PVC DN50xRp1½ Si;;4250204466836;84819000;Stk;;302,44;;;5,39;180;120;320
1116001;Kugel-AA für PVC DN65xRp1½ Si;;4250204466843;84819000;Stk;;320,95;;;5,62;180;120;320
1116002;Kugel-AA für PVC DN80xRp1½ Si;;4250204466850;84819000;Stk;;320,95;;;5,14;240;125;330
1116003;Kugel-AA für PVC DN100xRp1½ Si;;4250204466867;84819000;Stk;;320,95;;;7,06;240;125;330
1116004;Kugel-AA für PVC DN125xRp1½ Si;;4250204466874;84819000;Stk;;347,61;;;7,8;240;125;330
1116005;Kugel-AA für PVC DN150xRp1½ Si;;4250204466881;84819000;Stk;;347,61;;;8,73;240;125;330
1116006;Kugel-AA für PVC DN200xRp1½ Si;;4250204466898;84819000;Stk;;393,04;;;12,56;440;125;400
1116007;Kugel-AA für PVC DN250xRp1½ Si, Niro;;4250204466904;84819000;Stk;;530,80;;;17,08;440;125;400
1116008;Kugel-AA für PVC DN300xRp1½ Si, Niro;;4250204466911;84819000;Stk;;534,88;;;5,77;440;125;400
1116009;Kugel-AA für PVC DN250xRp1½ Si;;4250204466928;84819000;Stk;;789,18;;;17,08;440;125;400
1116010;Kugel-AA für PVC DN300xRp1½ Si;;4250204466935;84819000;Stk;;793,27;;;17,08;440;125;400
1116030;Kugel-AA für PE mit PE-H d63xRp1½ Si;;4250204466942;84819000;Stk;;337,99;;;4,14;180;120;320
1116031;Kugel-AA für PE mit PE-H d75xRp1½ Si;;4250204466959;84819000;Stk;;356,66;;;4,37;180;120;320
1116032;Kugel-AA für PE mit PE-H d90xRp1½ Si;;4250204466966;84819000;Stk;;356,66;;;4,4;240;125;330
1116033;Kugel-AA für PE mit PE-H d110xRp1½ Si;;4250204466973;84819000;Stk;;356,66;;;5,81;240;125;330
1116034;Kugel-AA für PE mit PE-H d125xRp1½ Si;;4250204466980;84819000;Stk;;383,93;;;6,8;240;125;330
1116035;Kugel-AA für PE mit PE-H d140xRp1½ Si;;4250204466997;84819000;Stk;;383,93;;;7,39;240;125;330
1116036;Kugel-AA für PE mit PE-H d160xRp1½ Si;;4250204467000;84819000;Stk;;383,93;;;11,24;240;125;330
1116037;Kugel-AA für PE mit PE-H d180xRp1½ Si;;4250204467017;84819000;Stk;;485,78;;;10,6;440;125;400
1116038;Kugel-AA für PE mit PE-H d200xRp1½ Si;;4250204467024;84819000;Stk;;Auf Anfrage;;;12,6354;260;210;400
1116039;Kugel-AA für PE mit PE-H d225xRp1½ Si;;4250204467031;84819000;Stk;;429,87;;;9,98;440;125;400
1116040;Kugel-AA für PE mit PE-H d250xRp1½ Si;;4250204467048;84819000;Stk;;663,64;;;6,23;440;125;400
1116041;Kugel-AA für PE mit PE-H d280xRp1½ Si;;4250204467055;84819000;Stk;;570,05;;;6,03;440;125;400
1116042;Kugel-AA für PE mit PE-H d315xRp1½ Si;;4250204467062;84819000;Stk;;574,28;;;5,9;440;125;400
1116043;Kugel-AA für PE mit PE-H d280xRp1½ Si;;4250204467079;84819000;Stk;;830,23;;;16,4;440;125;400
1116044;Kugel-AA für PE mit PE-H d315xRp1½ Si;;4250204467086;84819000;Stk;;834,43;;;17,5;440;125;400
1116100;Kugel-VAA für PVC DN50xRp1½ Si;;4250204467093;84819000;Stk;;364,87;;;5,39;180;120;320
1116101;Kugel-VAA für PVC DN65xRp1½ Si;;4250204467109;84819000;Stk;;383,36;;;5,62;180;120;320
1116102;Kugel-VAA für PVC DN80xRp1½ Si;;4250204467116;84819000;Stk;;383,36;;;6,05;240;125;330
1116103;Kugel-VAA für PVC DN100xRp1½ Si;;4250204467123;84819000;Stk;;383,36;;;7,06;240;125;330
1116104;Kugel-VAA für PVC DN125xRp1½ Si;;4250204467130;84819000;Stk;;410,04;;;7,8;240;125;330
1116105;Kugel-VAA für PVC DN150xRp1½ Si;;4250204467147;84819000;Stk;;410,04;;;8,73;240;125;330
1116106;Kugel-VAA für PVC DN200xRp1½ Si;;4250204467154;84819000;Stk;;455,33;;;12,56;440;125;400
1116107;Kugel-VAA für PVC DN250xRp1½ Si, Niro;;4250204467161;84819000;Stk;;594,21;;;17,08;440;125;400
1116108;Kugel-VAA für PVC DN300xRp1½ Si, Niro;;4250204467178;84819000;Stk;;598,40;;;6,65;440;125;400
1116109;Kugel-Ventil-AA PVC 250xRp1½ m.Gussha. Si;;4250204467185;84819000;Stk;;850,48;;;17,08;440;125;400
1116110;Kugel-Ventil-AA PVC 300xRp1½ m.Gussha. Si;;4250204467192;84819000;Stk;;859,33;;;17,08;440;125;400
1116130;Kugel-VAA für PE mit PE-H d63xRp1½ Si;;4250204467208;84819000;Stk;;390,68;;;4,14;180;120;320
1116131;Kugel-VAA für PE mit PE-H d75xRp1½ Si;;4250204467215;84819000;Stk;;409,36;;;4,37;180;120;320
1116132;Kugel-VAA für PE mit PE-H d90xRp1½ Si;;4250204467222;84819000;Stk;;409,36;;;4,4;240;125;330
1116133;Kugel-VAA für PE mit PE-H d110xRp1½ Si;;4250204467239;84819000;Stk;;409,36;;;5,81;240;125;330
1116134;Kugel-VAA für PE mit PE-H d125xRp1½ Si;;4250204467246;84819000;Stk;;436,62;;;6,8;240;125;330
1116135;Kugel-VAA für PE mit PE-H d140xRp1½ Si;;4250204467253;84819000;Stk;;436,62;;;7,39;240;125;330
1116136;Kugel-VAA für PE mit PE-H d160xRp1½ Si;;4250204467260;84819000;Stk;;436,62;;;11,24;240;125;330
1116137;Kugel-VAA für PE mit PE-H d180xRp1½ Si;;4250204467277;84819000;Stk;;537,91;;;10,6;440;125;400
1116138;Kugel-VAA für PE mit PE-H d200xRp1½ Si;;4250204467284;84819000;Stk;;Auf Anfrage;;;13,5064;260;210;400
1116139;Kugel-VAA für PE mit PE-H d225xRp1½ Si;;4250204467291;84819000;Stk;;482,54;;;10,86;440;125;400
1116140;Kugel-VAA für PE mit PE-H d250xRp1½ Si;;4250204467307;84819000;Stk;;717,41;;;7,1;440;125;400
1116141;Kugel-VAA für PE mit PE-H d280xRp1½ Si;;4250204467314;84819000;Stk;;624,15;;;6,9;440;125;400
1116142;Kugel-VAA für PE mit PE-H d315xRp1½ Si;;4250204467321;84819000;Stk;;628,37;;;6,9;440;125;400
1116143;Kugel-VAA f. PE m. PE-H d280x1½Gussha. Si;;4250204467338;84819000;Stk;;882,06;;;17,25;440;125;400
1116160;Kugel-VAA f. PE m. PE-H d315x1½Gussha. Si;;4250204471168;84819000;Stk;;902,85;;;19,45;440;125;400
1116200;Kugelhahn-AA für PVC DN50xRp1½ Si;;4250204471359;84819000;Stk;;296,80;;;4,1;180;120;320
1116201;Kugelhahn-AA für PVC DN65xRp1½ Si;;4250204471366;84819000;Stk;;314,77;;;4,5;180;120;320
1116202;Kugelhahn-AA für PVC DN80xRp1½ Si;;4250204471373;84819000;Stk;;314,77;;;5;240;125;330
1116203;Kugelhahn-AA für PVC DN100xRp1½ Si;;4250204471380;84819000;Stk;;314,77;;;5,5;240;125;330
1116204;Kugelhahn-AA für PVC DN125xRp1½ Si;;4250204471397;84819000;Stk;;341,02;;;6,55;240;125;330
1116205;Kugelhahn-AA für PVC DN150xRp1½ Si;;4250204471403;84819000;Stk;;341,02;;;6,8;240;125;330
1116206;Kugelhahn-AA für PVC DN200xRp1½ Si;;4250204474121;84819000;Stk;;384,80;;;9,8;440;125;400
1116207;Kugelhahn-AA für PVC DN250xRp1½ Si, Niro;;4250204471410;84819000;Stk;;531,65;;;5,8;440;125;400
1116208;Kugelhahn-AA für PVC DN300xRp1½ Si, Niro;;4250204471427;84819000;Stk;;535,84;;;5,7;440;125;400
1116209;Kugelhahn-AA für PVC DN250xRp1½ Si;;4250204474138;84819000;Stk;;790,33;;;16,14;440;125;400
1116210;Kugelhahn-AA für PVC DN300xRp1½ Si;;4250204474145;84819000;Stk;;794,38;;;18,3;440;125;400
1116230;Kugelhahn-AA für PE mit PE-H d63xRp1½ Si;;4250204472264;84819000;Stk;;319,25;;;4,2;180;120;320
1116231;Kugelhahn-AA für PE mit PE-H d75xRp1½ Si;;4250204472271;84819000;Stk;;336,88;;;4,6;180;120;320
1116232;Kugelhahn-AA für PE mit PE-H d90xRp1½ Si;;4250204472288;84819000;Stk;;336,88;;;5,2;240;125;330
1116233;Kugelhahn-AA für PE mit PE-H d110xRp1½ Si;;4250204472295;84819000;Stk;;336,88;;;5,8;240;125;330
1116234;Kugelhahn-AA für PE mit PE-H d125xRp1½ Si;;4250204472301;84819000;Stk;;362,65;;;6,23;240;125;330
1116235;Kugelhahn-AA für PE mit PE-H d140xRp1½ Si;;4250204472318;84819000;Stk;;362,65;;;6,8;240;125;330
1116236;Kugelhahn-AA für PE mit PE-H d160xRp1½ Si;;4250204472325;84819000;Stk;;362,65;;;7;240;125;330
1116237;Kugelhahn-AA für PE mit PE-H d180xRp1½ Si;;4250204472332;84819000;Stk;;510,55;;;8,7;440;125;400
1116238;Kugelhahn-AA für PE mit PE-H d200xRp1½ Si;;4250204472349;84819000;Stk;;Auf Anfrage;;;12,577;260;210;400
1116239;Kugelhahn-AA für PE mit PE-H d225xRp1½ Si;;4250204472356;84819000;Stk;;406,15;;;9,9;440;125;400
1116240;Kugelhahn-AA für PE mit PE-H d250xRp1½ Si;;4250204472363;84819000;Stk;;547,33;;;6,16;440;125;400
1116241;Kugelhahn-AA für PE mit PE-H d280xRp1½ Si;;4250204472370;84819000;Stk;;551,46;;;5,95;440;125;400
1116242;Kugelhahn-AA für PE mit PE-H d315xRp1½ Si;;4250204472387;84819000;Stk;;555,86;;;5,85;440;125;400
1116243;Kugelhahn-AA für PE mit PE-H d280xRp1½ Si;;4250204472394;84819000;Stk;;805,39;;;16,3;440;125;400
1116244;Kugelhahn-AA für PE mit PE-H d315xRp1½ Si;;4250204472400;84819000;Stk;;809,39;;;18,5;440;125;400
1116300;Kolbenschieber-AA für PVC DN50xRp1½ Si;;4250204471175;84819000;Stk;;283,35;;;21,4;180;120;320
1116301;Kolbenschieber-AA für PVC DN65xRp1½ Si;;4250204471182;84819000;Stk;;301,29;;;4,6;180;120;320
1116302;Kolbenschieber-AA für PVC DN80xRp1½ Si;;4250204471199;84819000;Stk;;301,29;;;5,15;240;125;330
1116303;Kolbenschieber-AA für PVC DN100xRp1½ Si;;4250204471205;84819000;Stk;;301,29;;;5,711;240;125;330
1116304;Kolbenschieber-AA für PVC DN125xRp1½ Si;;4250204471212;84819000;Stk;;327,40;;;6,75;180;120;320
1116305;Kolbenschieber-AA für PVC DN150xRp1½ Si;;4250204471229;84819000;Stk;;327,40;;;7,2;240;125;330
1116306;Kolbenschieber-AA für PVC DN200xRp1½ Si;;4250204471236;84819000;Stk;;371,45;;;10,2;440;125;400
1116307;Kolbenschieber-AA für PVC DN250xRp1½ Si;;4250204471243;84819000;Stk;;517,64;;;5,95;440;125;400
1116308;Kolbenschieber-AA für PVC DN300xRp1½ Si;;4250204471250;84819000;Stk;;522,10;;;5,78;440;125;400
1116309;Kolbenschieber-AA für PVC DN250xRp1½ Si;;4250204471267;84819000;Stk;;776,67;;;16,23;440;125;400
1116310;Kolbenschieber-AA für PVC DN300xRp1½ Si;;4250204471274;84819000;Stk;;780,91;;;18,43;440;125;400
1116330;Kolbensch.-AA für PE m. PE-H d63xRp1½ Si;;4250204472417;84819000;Stk;;324,50;;;4,5;180;120;320
1116331;Kolbensch.-AA für PE m. PE-H d75xRp1½ Si;;4250204472424;84819000;Stk;;342,89;;;4,7;180;120;320
1116332;Kolbensch.-AA für PE m. PE-H d90xRp1½ Si;;4250204472431;84819000;Stk;;342,89;;;5;240;125;330
1116333;Kolbensch.-AA f. PE m. PE-H  d110xRp1½ Si;;4250204472448;84819000;Stk;;342,89;;;5,45;240;125;330
1116334;Kolbensch.-AA f. PE m. PE-H  d125xRp1½ Si;;4250204472455;84819000;Stk;;369,16;;;1;240;125;330
1116335;Kolbensch.-AA f. PE m. PE-H  d140xRp1½ Si;;4250204472462;84819000;Stk;;369,16;;;7,12;180;120;320
1116336;Kolbensch.-AA f. PE m. PE-H  d160xRp1½ Si;;4250204472479;84819000;Stk;;369,16;;;10,93;240;125;330
1116337;Kolbensch.-AA f. PE m. PE-H  d180xRp1½ Si;;4250204472486;84819000;Stk;;470,48;;;1;240;125;330
1116338;Kolbensch.-AA f. PE m. PE-H  d200xRp1½ Si;;4250204472493;84819000;Stk;;Auf Anfrage;;;12,55;240;125;330
1116339;Kolbensch.-AA f. PE m. PE-H  d225xRp1½ Si;;4250204472509;84819000;Stk;;413,85;;;1;240;125;330
1116340;Kolbensch.-AA f. PE m. PE-H  d250xRp1½ Si;;4250204472516;84819000;Stk;;656,87;;;1;240;125;330
1116341;Kolbensch.-AA f. PE m. PE-H  d280xRp1½ Si;;4250204472523;84819000;Stk;;563,31;;;1;240;125;330
